Movie Number,Movie Title,Movie Url,Date,Length,Genre,IMDb Rating,Filtered Genre,year,Int Length
5749,The Toolbox Murders,http://www.imdb.com/title/tt0078405/,3 March 1978,1h 33min,"['Horror', 'Mystery', 'Thriller']",5.3,Horror,1978.0,93
5751,Carry on Abroad,http://www.imdb.com/title/tt0069847/,8 December 1973,1h 28min,['Comedy'],6.4,Comedy,1973.0,88
5764,What?,http://www.imdb.com/title/tt0070913/,3 October 1973,1h 52min,['Comedy'],5.8,Comedy,1973.0,112
5766,Face to Face,http://www.imdb.com/title/tt0074147/,5 April 1976,1h 54min,"['Drama', 'Fantasy']",7.7,Sci-Fi/Fantasy,1976.0,114
5779,The Four Seasons,http://www.imdb.com/title/tt0082405/,22 May 1981,1h 47min,"['Comedy', 'Drama']",7.2,Comedy,1981.0,107
5781,The Bad News Bears Go to Japan,http://www.imdb.com/title/tt0077199/,30 June 1978,1h 31min,"['Comedy', 'Family', 'Sport']",3.4,Comedy,1978.0,91
5816,Graffiti Bridge,http://www.imdb.com/title/tt0099691/,2 November 1990,1h 35min,"['Drama', 'Music', 'Musical']",4.3,Drama,1990.0,95
5820,Spaced Invaders,http://www.imdb.com/title/tt0100666/,27 April 1990,1h 40min,"['Adventure', 'Comedy', 'Sci-Fi']",5.3,Comedy,1990.0,100
5829,Ghost in the Machine,http://www.imdb.com/title/tt0107009/,29 December 1993,1h 35min,"['Horror', 'Sci-Fi', 'Thriller']",4.4,Sci-Fi/Fantasy,1993.0,95
5836,Jury Duty,http://www.imdb.com/title/tt0113500/,12 April 1995,1h 28min,['Comedy'],4.1,Comedy,1995.0,88
5839,Meet the Deedles,http://www.imdb.com/title/tt0120645/,27 March 1998,1h 33min,"['Comedy', 'Family']",3.9,Comedy,1998.0,93
5842,Hey Arnold! The Movie,http://www.imdb.com/title/tt0314166/,28 June 2002,1h 16min,"['Animation', 'Adventure', 'Comedy']",5.9,Comedy,2002.0,76
5843,Friends & Lovers,http://www.imdb.com/title/tt0143261/,16 April 1999,1h 43min,"['Drama', 'Romance', 'Comedy']",4.5,RomCom,1999.0,103
5865,Hard Cash,http://www.imdb.com/title/tt0248640/,15 February 2002,1h 56min,"['Action', 'Crime', 'Thriller']",4.5,Crime,2002.0,116
5870,Girl Fever,http://www.imdb.com/title/tt0265010/,18 October 2002,1h 38min,"['Comedy', 'Romance']",5.0,RomCom,2002.0,98
5871,Limbo,http://www.imdb.com/title/tt0164085/,7 July 1999,2h 6min,"['Adventure', 'Drama', 'Thriller']",7.1,Undefined,1999.0,126
5884,Totally F***ed Up,http://www.imdb.com/title/tt0108366/,13 January 1995,1h 18min,"['Comedy', 'Drama', 'Romance']",6.1,RomCom,1995.0,78
5888,Live Wire,http://www.imdb.com/title/tt0104743/,3 September 1992,1h 25min,"['Action', 'Drama', 'Thriller']",5.6,Undefined,1992.0,85
5905,True Stories,http://www.imdb.com/title/tt0092117/,10 October 1986,1h 30min,"['Musical', 'Comedy']",7.0,Comedy,1986.0,90
5924,Hit!,http://www.imdb.com/title/tt0070183/,1 February 1975,2h 14min,"['Action', 'Drama']",6.1,Undefined,1975.0,134
5925,Theater of Blood,http://www.imdb.com/title/tt0070791/,5 April 1973,1h 44min,"['Comedy', 'Crime', 'Drama']",7.3,Comedy,1973.0,104
5938,Breakheart Pass,http://www.imdb.com/title/tt0072735/,25 December 1975,1h 35min,"['Mystery', 'Western']",6.8,Undefined,1975.0,95
5966,Hard to Hold,http://www.imdb.com/title/tt0087384/,6 April 1984,1h 33min,"['Drama', 'Music']",4.8,Drama,1984.0,93
5972,Eliminators,http://www.imdb.com/title/tt0091003/,31 January 1986,1h 36min,"['Action', 'Adventure', 'Fantasy']",4.4,Sci-Fi/Fantasy,1986.0,96
5992,V.I. Warshawski,http://www.imdb.com/title/tt0103184/,26 July 1991,1h 29min,"['Action', 'Comedy', 'Crime']",4.8,Comedy,1991.0,89
6010,Masterminds,http://www.imdb.com/title/tt0119630/,22 August 1997,1h 46min,"['Action', 'Comedy', 'Thriller']",5.2,Comedy,1997.0,106
6041,Rover Dangerfield,http://www.imdb.com/title/tt0102813/,2 August 1991,1h 14min,"['Animation', 'Family', 'Comedy']",6.0,Comedy,1991.0,74
6045,Brain Donors,http://www.imdb.com/title/tt0103872/,17 April 1992,1h 20min,['Comedy'],7.1,Comedy,1992.0,80
6049,"Gas, Food Lodging",http://www.imdb.com/title/tt0104321/,10 July 1992,1h 41min,"['Drama', 'Romance']",6.7,Romance,1992.0,101
6075,"'night, Mother",http://www.imdb.com/title/tt0090556/,29 January 1987,1h 36min,['Drama'],7.6,Drama,1987.0,96
6081,The Medusa Touch,http://www.imdb.com/title/tt0077921/,1978,1h 45min,"['Horror', 'Sci-Fi']",7.1,Sci-Fi/Fantasy,1978.0,105
6101,The Trial of Billy Jack,http://www.imdb.com/title/tt0072317/,13 November 1974,2h 50min,"['Action', 'Drama', 'Music']",4.7,Undefined,1974.0,170
6112,From Noon Till Three,http://www.imdb.com/title/tt0074553/,1976,1h 39min,"['Comedy', 'Romance', 'Western']",6.7,RomCom,1976.0,99
6115,"No Deposit, No Return",http://www.imdb.com/title/tt0074968/,5 February 1976,1h 52min,"['Family', 'Comedy']",6.5,Comedy,1976.0,112
6123,The Sensuous Nurse,http://www.imdb.com/title/tt0074682/,1979,1h 45min,['Comedy'],4.9,Comedy,1979.0,105
6143,Making the Grade,http://www.imdb.com/title/tt0087666/,18 May 1984,1h 45min,"['Comedy', 'Romance']",5.7,RomCom,1984.0,105
6153,Assassination,http://www.imdb.com/title/tt0092585/,9 January 1987,1h 28min,"['Action', 'Drama', 'Thriller']",5.1,Undefined,1987.0,88
6154,From the Hip,http://www.imdb.com/title/tt0093051/,6 February 1987,1h 51min,"['Comedy', 'Crime', 'Drama']",6.2,Comedy,1987.0,111
6165,Mystery Date,http://www.imdb.com/title/tt0102500/,16 August 1991,1h 37min,"['Comedy', 'Crime', 'Romance']",6.0,RomCom,1991.0,97
6168,Folks!,http://www.imdb.com/title/tt0104283/,1 May 1992,1h 47min,"['Comedy', 'Drama']",5.5,Comedy,1992.0,107
6191,The Adjuster,http://www.imdb.com/title/tt0101273/,1992,1h 42min,"['Comedy', 'Drama']",6.7,Comedy,1992.0,102
6201,Mr. & Mrs. Bridge,http://www.imdb.com/title/tt0100200/,18 January 1991,2h 6min,['Drama'],6.7,Drama,1991.0,126
6215,Slumber Party Massacre II,http://www.imdb.com/title/tt0093996/,6 March 1987,1h 17min,"['Comedy', 'Horror', 'Music']",4.4,Comedy,1987.0,77
6236,Things Change,http://www.imdb.com/title/tt0096259/,21 October 1988,1h 40min,"['Comedy', 'Crime', 'Drama']",7.0,Comedy,1988.0,100
6239,Laserblast,http://www.imdb.com/title/tt0077834/,1 March 1978,1h 25min,"['Horror', 'Sci-Fi']",2.5,Sci-Fi/Fantasy,1978.0,85
6240,The Last House on Dead End Street,http://www.imdb.com/title/tt0076295/,1977,1h 18min,['Horror'],5.4,Horror,1977.0,78
6248,Despair,http://www.imdb.com/title/tt0077421/,20 September 1978,1h 59min,['Drama'],7.4,Drama,1978.0,119
6256,The Blue Bird,http://www.imdb.com/title/tt0074225/,5 April 1976,1h 39min,"['Adventure', 'Drama', 'Family']",5.5,Undefined,1976.0,99
6277,Freebie and the Bean,http://www.imdb.com/title/tt0071521/,25 December 1974,1h 53min,"['Action', 'Comedy', 'Crime']",6.5,Comedy,1974.0,113
6279,The Stone Killer,http://www.imdb.com/title/tt0070736/,8 August 1973,1h 35min,"['Action', 'Crime', 'Drama']",6.2,Crime,1973.0,95
6298,FM,http://www.imdb.com/title/tt0077532/,20 April 1978,1h 44min,"['Comedy', 'Drama', 'Music']",6.2,Comedy,1978.0,104
6301,Night Crossing,http://www.imdb.com/title/tt0082810/,5 February 1982,1h 47min,"['Drama', 'Family', 'History']",6.4,Drama,1982.0,107
6307,Hot Stuff,http://www.imdb.com/title/tt0079308/,4 January 1980,1h 31min,['Comedy'],6.5,Comedy,1980.0,91
6318,Thief of Hearts,http://www.imdb.com/title/tt0088256/,19 October 1984,1h 40min,"['Drama', 'Thriller', 'Crime']",5.7,Crime,1984.0,100
6320,Fast Forward,http://www.imdb.com/title/tt0089129/,15 February 1985,1h 50min,"['Drama', 'Musical']",5.6,Drama,1985.0,110
6327,Russkies,http://www.imdb.com/title/tt0093898/,6 November 1987,1h 39min,['Drama'],5.6,Drama,1987.0,99
6333,Listen to Me,http://www.imdb.com/title/tt0097756/,5 May 1989,1h 47min,"['Drama', 'Romance']",5.3,Romance,1989.0,107
6367,Choose Me,http://www.imdb.com/title/tt0087054/,29 August 1984,1h 46min,"['Comedy', 'Drama', 'Romance']",6.8,RomCom,1984.0,106
6375,Black Shampoo,http://www.imdb.com/title/tt0074214/,5 March 1976,1h 25min,"['Action', 'Comedy', 'Crime']",4.5,Comedy,1976.0,85
6384,An Enemy of the People,http://www.imdb.com/title/tt0075993/,17 March 1978,1h 43min,['Drama'],7.0,Drama,1978.0,103
6388,Between the Lines,http://www.imdb.com/title/tt0075744/,22 January 1979,1h 41min,"['Comedy', 'Drama', 'Romance']",6.9,RomCom,1979.0,101
6396,Blue Sunshine,http://www.imdb.com/title/tt0074226/,12 May 1978,1h 34min,"['Horror', 'Thriller']",6.1,Horror,1978.0,94
6405,A Thief in the Night,http://www.imdb.com/title/tt0070795/,22 March 1973,1h 9min,"['Drama', 'Fantasy', 'Horror']",5.0,Sci-Fi/Fantasy,1973.0,69
6422,Stavisky...,http://www.imdb.com/title/tt0072204/,15 May 1974,2h,"['Biography', 'Drama']",6.8,Documentary/Biography,1974.0,120
6463,The Human Factor,http://www.imdb.com/title/tt0080903/,1980,1h 55min,"['Drama', 'Romance', 'Thriller']",6.1,Romance,1980.0,115
6498,The Squeeze,http://www.imdb.com/title/tt0094021/,10 July 1987,1h 41min,"['Action', 'Comedy', 'Crime']",4.6,Comedy,1987.0,101
6508,Scenes from a Mall,http://www.imdb.com/title/tt0102849/,22 February 1991,1h 29min,['Comedy'],5.3,Comedy,1991.0,89
6511,Used People,http://www.imdb.com/title/tt0105706/,22 January 1993,1h 55min,"['Comedy', 'Drama', 'Romance']",6.0,RomCom,1993.0,115
6513,Married to It,http://www.imdb.com/title/tt0107523/,26 March 1993,1h 52min,"['Comedy', 'Drama']",5.9,Comedy,1993.0,112
6517,The Tie That Binds,http://www.imdb.com/title/tt0114666/,8 September 1995,1h 39min,"['Crime', 'Drama', 'Thriller']",5.0,Crime,1995.0,99
6526,The New Land,http://www.imdb.com/title/tt0069035/,26 February 1972,1h 42min,"['Drama', 'Western']",8.0,Drama,1972.0,102
